sector,subsector,iso3_country,co2e_100yr,continent_ct
agriculture,manure-left-on-pasture-cattle,TUR,8767,Asia
forestry-and-land-use,net-forest-land,TUR,-40618,Asia
forestry-and-land-use,net-shrubgrass,TUR,13154,Asia
forestry-and-land-use,net-wetland,TUR,215,Asia
fossil-fuel-operations,oil-and-gas-refining,TUR,1797546,Asia
manufacturing,petrochemicals,TUR,903325,Asia
forestry-and-land-use,removals,TUR,-39195,Asia
transportation,road-transportation,TUR,232990,Asia
forestry-and-land-use,shrubgrass-fires,TUR,1066,Asia
waste,solid-waste-disposal,TUR,187410,Asia
agriculture,synthetic-fertilizer-application,TUR,325,Asia
waste,wastewater-treatment-and-discharge,TUR,8608,Asia
forestry-and-land-use,water-reservoirs,TUR,10535,Asia
forestry-and-land-use,wetland-fires,TUR,0,Asia
transportation,international-aviation,TUV,282,Oceania
waste,solid-waste-disposal,TUV,338297,Oceania
agriculture,cropland-fires,TWN,63168,Asia
transportation,domestic-aviation,TWN,17393,Asia
power,electricity-generation,TWN,3981850,Asia
agriculture,enteric-fermentation-cattle-pasture,TWN,6594,Asia
forestry-and-land-use,forest-land-clearing,TWN,51526,Asia
forestry-and-land-use,forest-land-degradation,TWN,0,Asia
forestry-and-land-use,forest-land-fires,TWN,0,Asia
transportation,international-aviation,TWN,855279,Asia
agriculture,manure-left-on-pasture-cattle,TWN,2222,Asia
forestry-and-land-use,net-forest-land,TWN,164768,Asia
forestry-and-land-use,net-shrubgrass,TWN,-8394,Asia
forestry-and-land-use,net-wetland,TWN,-14192,Asia
fossil-fuel-operations,oil-and-gas-refining,TWN,2495955,Asia
manufacturing,petrochemicals,TWN,3350300,Asia
forestry-and-land-use,removals,TWN,-51568,Asia
agriculture,rice-cultivation,TWN,167431,Asia
transportation,road-transportation,TWN,494049,Asia
forestry-and-land-use,shrubgrass-fires,TWN,0,Asia
waste,solid-waste-disposal,TWN,61169,Asia
agriculture,synthetic-fertilizer-application,TWN,0,Asia
waste,wastewater-treatment-and-discharge,TWN,9327,Asia
forestry-and-land-use,water-reservoirs,TWN,1575,Asia
forestry-and-land-use,wetland-fires,TWN,0,Asia
fossil-fuel-operations,coal-mining,TZA,106049,Africa
mineral-extraction,copper-mining,TZA,16476,Africa
agriculture,cropland-fires,TZA,83320,Africa
transportation,domestic-aviation,TZA,7447,Africa
power,electricity-generation,TZA,215750,Africa
agriculture,enteric-fermentation-cattle-pasture,TZA,209075,Africa
forestry-and-land-use,forest-land-clearing,TZA,522060,Africa
forestry-and-land-use,forest-land-degradation,TZA,8533,Africa
forestry-and-land-use,forest-land-fires,TZA,5085328,Africa
transportation,international-aviation,TZA,51982,Africa
agriculture,manure-left-on-pasture-cattle,TZA,107956,Africa
forestry-and-land-use,net-forest-land,TZA,2233763,Africa
forestry-and-land-use,net-shrubgrass,TZA,379632,Africa
forestry-and-land-use,net-wetland,TZA,-22866,Africa
fossil-fuel-operations,oil-and-gas-production-and-transport,TZA,361450,Africa
forestry-and-land-use,removals,TZA,-4683565,Africa
transportation,road-transportation,TZA,88931,Africa
forestry-and-land-use,shrubgrass-fires,TZA,362526,Africa
waste,solid-waste-disposal,TZA,16370,Africa
agriculture,synthetic-fertilizer-application,TZA,9506,Africa
waste,wastewater-treatment-and-discharge,TZA,3414,Africa
forestry-and-land-use,water-reservoirs,TZA,156032,Africa
forestry-and-land-use,wetland-fires,TZA,2836,Africa
agriculture,cropland-fires,UGA,24186,Africa
transportation,domestic-aviation,UGA,757,Africa
power,electricity-generation,UGA,7500,Africa
agriculture,enteric-fermentation-cattle-pasture,UGA,122095,Africa
forestry-and-land-use,forest-land-clearing,UGA,106522,Africa
forestry-and-land-use,forest-land-degradation,UGA,3531,Africa
forestry-and-land-use,forest-land-fires,UGA,186044,Africa
transportation,international-aviation,UGA,285920,Africa
agriculture,manure-left-on-pasture-cattle,UGA,63043,Africa
forestry-and-land-use,net-forest-land,UGA,122498,Africa
forestry-and-land-use,net-shrubgrass,UGA,49614,Africa
forestry-and-land-use,net-wetland,UGA,40721,Africa
forestry-and-land-use,removals,UGA,-409703,Africa
transportation,road-transportation,UGA,61158,Africa
forestry-and-land-use,shrubgrass-fires,UGA,100898,Africa
waste,solid-waste-disposal,UGA,46781,Africa
agriculture,synthetic-fertilizer-application,UGA,288,Africa
waste,wastewater-treatment-and-discharge,UGA,1337,Africa
forestry-and-land-use,wetland-fires,UGA,1401,Africa
fossil-fuel-operations,coal-mining,UKR,614823,Europe
agriculture,cropland-fires,UKR,64766,Europe
transportation,domestic-aviation,UKR,1210,Europe
power,electricity-generation,UKR,1109636,Europe
agriculture,enteric-fermentation-cattle-feedlot,UKR,9557,Europe
agriculture,enteric-fermentation-cattle-pasture,UKR,13628,Europe
forestry-and-land-use,forest-land-clearing,UKR,71475,Europe
forestry-and-land-use,forest-land-degradation,UKR,0,Europe
forestry-and-land-use,forest-land-fires,UKR,20749,Europe
transportation,international-aviation,UKR,35682,Europe
mineral-extraction,iron-mining,UKR,558480,Europe
agriculture,manure-left-on-pasture-cattle,UKR,4662,Europe
agriculture,manure-management-cattle-feedlot,UKR,999,Europe
forestry-and-land-use,net-forest-land,UKR,-52770,Europe
forestry-and-land-use,net-shrubgrass,UKR,17680,Europe
forestry-and-land-use,net-wetland,UKR,-964,Europe
fossil-fuel-operations,oil-and-gas-production-and-transport,UKR,453144,Europe
fossil-fuel-operations,oil-and-gas-refining,UKR,319081,Europe
forestry-and-land-use,removals,UKR,-105046,Europe
transportation,road-transportation,UKR,86278,Europe
forestry-and-land-use,shrubgrass-fires,UKR,14902,Europe
waste,solid-waste-disposal,UKR,194959,Europe
agriculture,synthetic-fertilizer-application,UKR,27821,Europe
waste,wastewater-treatment-and-discharge,UKR,4097,Europe
forestry-and-land-use,water-reservoirs,UKR,191207,Europe
forestry-and-land-use,wetland-fires,UKR,446,Europe
forestry-and-land-use,forest-land-clearing,UMI,0,Oceania
forestry-and-land-use,forest-land-degradation,UMI,0,Oceania
forestry-and-land-use,forest-land-fires,UMI,0,Oceania
forestry-and-land-use,net-forest-land,UMI,1722,Oceania
forestry-and-land-use,net-shrubgrass,UMI,13038,Oceania
forestry-and-land-use,net-wetland,UMI,4377,Oceania
forestry-and-land-use,removals,UMI,248,Oceania
forestry-and-land-use,shrubgrass-fires,UMI,0,Oceania
forestry-and-land-use,wetland-fires,UMI,0,Oceania
agriculture,cropland-fires,URY,38420,South America
power,electricity-generation,URY,145714,South America
agriculture,enteric-fermentation-cattle-pasture,URY,231753,South America
forestry-and-land-use,forest-land-clearing,URY,132898,South America
forestry-and-land-use,forest-land-degradation,URY,0,South America
forestry-and-land-use,forest-land-fires,URY,8104,South America
transportation,international-aviation,URY,132869,South America
agriculture,manure-left-on-pasture-cattle,URY,66705,South America
forestry-and-land-use,net-forest-land,URY,-152748,South America
forestry-and-land-use,net-shrubgrass,URY,-653001,South America
forestry-and-land-use,net-wetland,URY,312,South America
fossil-fuel-operations,oil-and-gas-refining,URY,309789,South America
forestry-and-land-use,removals,URY,-160929,South America
agriculture,rice-cultivation,URY,158140,South America
transportation,road-transportation,URY,64918,South America
forestry-and-land-use,shrubgrass-fires,URY,8737,South America
waste,solid-waste-disposal,URY,134826,South America
agriculture,synthetic-fertilizer-application,URY,12226,South America
waste,wastewater-treatment-and-discharge,URY,4707,South America
forestry-and-land-use,water-reservoirs,URY,141319,South America
forestry-and-land-use,wetland-fires,URY,94,South America
fossil-fuel-operations,coal-mining,USA,179970,North America
mineral-extraction,copper-mining,USA,213537,North America
agriculture,cropland-fires,USA,24232,North America
transportation,domestic-aviation,USA,181146,North America
power,electricity-generation,USA,687900,North America
agriculture,enteric-fermentation-cattle-feedlot,USA,10668,North America
agriculture,enteric-fermentation-cattle-pasture,USA,70086,North America
forestry-and-land-use,forest-land-clearing,USA,371133,North America
forestry-and-land-use,forest-land-degradation,USA,4,North America
forestry-and-land-use,forest-land-fires,USA,104958,North America
transportation,international-aviation,USA,611777,North America
mineral-extraction,iron-mining,USA,603744,North America
agriculture,manure-left-on-pasture-cattle,USA,23279,North America
agriculture,manure-management-cattle-feedlot,USA,2829,North America
forestry-and-land-use,net-forest-land,USA,-40446,North America
forestry-and-land-use,net-shrubgrass,USA,94164,North America
forestry-and-land-use,net-wetland,USA,17862,North America
fossil-fuel-operations,oil-and-gas-production-and-transport,USA,16935979,North America
fossil-fuel-operations,oil-and-gas-refining,USA,1425912,North America
manufacturing,other-manufacturing,USA,116905,North America
manufacturing,petrochemicals,USA,1345678,North America
forestry-and-land-use,removals,USA,-551106,North America
agriculture,rice-cultivation,USA,107789,North America
transportation,road-transportation,USA,1336831,North America
forestry-and-land-use,shrubgrass-fires,USA,26920,North America
waste,solid-waste-disposal,USA,79986,North America
agriculture,synthetic-fertilizer-application,USA,44209,North America
waste,wastewater-treatment-and-discharge,USA,1609,North America
forestry-and-land-use,water-reservoirs,USA,5297,North America
forestry-and-land-use,wetland-fires,USA,339,North America
fossil-fuel-operations,coal-mining,UZB,87766,Asia
mineral-extraction,copper-mining,UZB,918675,Asia
agriculture,cropland-fires,UZB,23954,Asia
transportation,domestic-aviation,UZB,5662,Asia
power,electricity-generation,UZB,3154000,Asia
agriculture,enteric-fermentation-cattle-pasture,UZB,79477,Asia
forestry-and-land-use,forest-land-clearing,UZB,19,Asia
forestry-and-land-use,forest-land-degradation,UZB,0,Asia
forestry-and-land-use,forest-land-fires,UZB,38,Asia
transportation,international-aviation,UZB,78542,Asia
agriculture,manure-left-on-pasture-cattle,UZB,26786,Asia
forestry-and-land-use,net-forest-land,UZB,-4225,Asia
forestry-and-land-use,net-shrubgrass,UZB,70688,Asia
forestry-and-land-use,net-wetland,UZB,-3740,Asia
fossil-fuel-operations,oil-and-gas-production-and-transport,UZB,5523100,Asia
fossil-fuel-operations,oil-and-gas-refining,UZB,76480,Asia
forestry-and-land-use,removals,UZB,-604,Asia
transportation,road-transportation,UZB,122742,Asia
forestry-and-land-use,shrubgrass-fires,UZB,181,Asia
waste,solid-waste-disposal,UZB,328260,Asia
agriculture,synthetic-fertilizer-application,UZB,51958,Asia
waste,wastewater-treatment-and-discharge,UZB,10532,Asia
forestry-and-land-use,water-reservoirs,UZB,12088,Asia
forestry-and-land-use,wetland-fires,UZB,52,Asia
agriculture,cropland-fires,VAT,7,Europe
agriculture,enteric-fermentation-cattle-pasture,VAT,0,Europe
forestry-and-land-use,forest-land-degradation,VAT,0,Europe
agriculture,manure-left-on-pasture-cattle,VAT,0,Europe
agriculture,synthetic-fertilizer-application,VAT,0,Europe
agriculture,cropland-fires,VCT,1231,North America
transportation,domestic-aviation,VCT,587,North America
forestry-and-land-use,forest-land-clearing,VCT,8060,North America
forestry-and-land-use,forest-land-degradation,VCT,3676,North America
forestry-and-land-use,forest-land-fires,VCT,0,North America
transportation,international-aviation,VCT,3294,North America
forestry-and-land-use,net-forest-land,VCT,-83203,North America
forestry-and-land-use,net-shrubgrass,VCT,-855,North America
forestry-and-land-use,net-wetland,VCT,-370,North America
forestry-and-land-use,removals,VCT,-12643,North America
forestry-and-land-use,shrubgrass-fires,VCT,0,North America
forestry-and-land-use,wetland-fires,VCT,0,North America
fossil-fuel-operations,coal-mining,VEN,630162,South America
agriculture,cropland-fires,VEN,10347,South America
transportation,domestic-aviation,VEN,9808,South America
power,electricity-generation,VEN,394608,South America
agriculture,enteric-fermentation-cattle-pasture,VEN,164420,South America
forestry-and-land-use,forest-land-clearing,VEN,109463,South America
forestry-and-land-use,forest-land-degradation,VEN,28168,South America
forestry-and-land-use,forest-land-fires,VEN,97098,South America
transportation,international-aviation,VEN,35446,South America
agriculture,manure-left-on-pasture-cattle,VEN,47324,South America
forestry-and-land-use,net-forest-land,VEN,479444,South America
forestry-and-land-use,net-shrubgrass,VEN,-159745,South America
forestry-and-land-use,net-wetland,VEN,9321,South America
fossil-fuel-operations,oil-and-gas-production-and-transport,VEN,17164334,South America
fossil-fuel-operations,oil-and-gas-refining,VEN,875008,South America
forestry-and-land-use,removals,VEN,-420468,South America
transportation,road-transportation,VEN,118777,South America
forestry-and-land-use,shrubgrass-fires,VEN,134527,South America
waste,solid-waste-disposal,VEN,50675,South America
agriculture,synthetic-fertilizer-application,VEN,4221,South America
waste,wastewater-treatment-and-discharge,VEN,13076,South America
forestry-and-land-use,water-reservoirs,VEN,74020,South America
forestry-and-land-use,wetland-fires,VEN,4096,South America
transportation,domestic-aviation,VGB,0,North America
forestry-and-land-use,forest-land-clearing,VGB,179,North America
forestry-and-land-use,forest-land-degradation,VGB,72,North America
forestry-and-land-use,forest-land-fires,VGB,0,North America
transportation,international-aviation,VGB,2977,North America
forestry-and-land-use,net-forest-land,VGB,4184,North America
forestry-and-land-use,net-shrubgrass,VGB,767,North America
forestry-and-land-use,net-wetland,VGB,2221,North America
forestry-and-land-use,removals,VGB,-182,North America
forestry-and-land-use,shrubgrass-fires,VGB,0,North America
waste,wastewater-treatment-and-discharge,VGB,352,North America
forestry-and-land-use,wetland-fires,VGB,0,North America
transportation,domestic-aviation,VIR,652,North America
forestry-and-land-use,forest-land-clearing,VIR,519,North America
forestry-and-land-use,forest-land-degradation,VIR,462,North America
forestry-and-land-use,forest-land-fires,VIR,0,North America
transportation,international-aviation,VIR,91535,North America
forestry-and-land-use,net-forest-land,VIR,-6631,North America
forestry-and-land-use,net-shrubgrass,VIR,-762,North America
forestry-and-land-use,net-wetland,VIR,-51,North America
manufacturing,other-manufacturing,VIR,37788,North America
forestry-and-land-use,removals,VIR,-1069,North America
forestry-and-land-use,shrubgrass-fires,VIR,0,North America
waste,wastewater-treatment-and-discharge,VIR,1875,North America
forestry-and-land-use,wetland-fires,VIR,0,North America
mineral-extraction,bauxite-mining,VNM,180342,Asia
fossil-fuel-operations,coal-mining,VNM,354909,Asia
agriculture,cropland-fires,VNM,210960,Asia
transportation,domestic-aviation,VNM,190874,Asia
power,electricity-generation,VNM,2378900,Asia
agriculture,enteric-fermentation-cattle-pasture,VNM,22042,Asia
forestry-and-land-use,forest-land-clearing,VNM,260051,Asia
forestry-and-land-use,forest-land-degradation,VNM,7546,Asia
forestry-and-land-use,forest-land-fires,VNM,30312,Asia
transportation,international-aviation,VNM,328172,Asia
mineral-extraction,iron-mining,VNM,0,Asia
agriculture,manure-left-on-pasture-cattle,VNM,7428,Asia
forestry-and-land-use,net-forest-land,VNM,-315608,Asia
forestry-and-land-use,net-shrubgrass,VNM,-1630,Asia
forestry-and-land-use,net-wetland,VNM,-2670,Asia
fossil-fuel-operations,oil-and-gas-production-and-transport,VNM,1475338,Asia
fossil-fuel-operations,oil-and-gas-refining,VNM,1931890,Asia
forestry-and-land-use,removals,VNM,-307055,Asia
agriculture,rice-cultivation,VNM,175267,Asia
transportation,road-transportation,VNM,50482,Asia
forestry-and-land-use,shrubgrass-fires,VNM,3099,Asia
waste,solid-waste-disposal,VNM,13904,Asia
agriculture,synthetic-fertilizer-application,VNM,17817,Asia
waste,wastewater-treatment-and-discharge,VNM,5887,Asia
forestry-and-land-use,water-reservoirs,VNM,34408,Asia
forestry-and-land-use,wetland-fires,VNM,8,Asia
agriculture,cropland-fires,VUT,838,Oceania
transportation,domestic-aviation,VUT,195,Oceania
forestry-and-land-use,forest-land-clearing,VUT,7193,Oceania
forestry-and-land-use,forest-land-degradation,VUT,3892,Oceania
forestry-and-land-use,forest-land-fires,VUT,0,Oceania
transportation,international-aviation,VUT,12750,Oceania
forestry-and-land-use,net-forest-land,VUT,-386664,Oceania
forestry-and-land-use,net-shrubgrass,VUT,-549,Oceania
forestry-and-land-use,net-wetland,VUT,-1120,Oceania
forestry-and-land-use,removals,VUT,-15370,Oceania
forestry-and-land-use,shrubgrass-fires,VUT,0,Oceania
waste,solid-waste-disposal,VUT,72357,Oceania
forestry-and-land-use,wetland-fires,VUT,0,Oceania
